,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,uni_handle,compound,Sentiment
280,Call For Papers: One-Day National Seminar On Indian Criminal Justice System In The New Millennium At PES University https://www.livelaw.in/lawschool/call-for-papers/call-for-papers-one-day-national-seminar-on-indian-criminal-justice-system-in-the-new-millennium-at-pes-university-149074 …,Live Law,1185564152753881088,2019-10-19 14:31:35,[],LiveLawIndia,1,0.0,0.0,Neutral
281,That's amazing  #Kudos ,Kartik Tyagi,1185420131842678784,2019-10-19 04:59:18,['Kudos'],genialkartik,0,0.0,0.7964,Positive
282,"First Look: Rust is now unlocked! 

RT for reach, TIA! 
@rustlang @mozTechSpeakers
@mozillaReps @MozillaIN
@Debloper
@asdofindia
@PESUniversity
@ingeniushack
@ani_mysore
@mozhacks
@MozDevNet
@WasmWeekly
#grateful #learning #Rust #systems
https://www.linkedin.com/posts/abhi12ravi_rustabrlang-rust-activity-6591129423049781248-ApEd …pic.twitter.com/NiwtOnUyKr",Abhiram Ravikumar,1185369063091916800,2019-10-19 01:36:22,"['grateful', 'learning', 'Rust', 'systems']",abhi12ravi,6,0.0,0.8279,Positive
283,"Always be learning with PES University. Earn education credits with our latest Plain Talk courses, webinars, and web-based tutorials covering many engineering subjects, including technical issues, hot topics, professional development and more.  http://bit.ly/31qW9jj pic.twitter.com/NwBq8CsfTg",IEEE PES,1185250696918192128,2019-10-18 17:46:01,[],ieee_pes,3,0.0,0.3612,Positive
284,"MBA OPEN HOUSE on October 20 @ 9.30 am. You and your family are invited to spend A Day on the PES Campus for MBA Open House. You will have the opportunity to tour campus and speak with: Admissions and Faculty members, Directors and members of the programs. https://pes.edu/mba pic.twitter.com/xjdbEFPBid",PES University,1185199260150591488,2019-10-18 14:21:38,[],PESUniversity,1,1.0,0.4215,Positive
285,"CfP: Seminar on Indian Criminal Justice System in the New Millennium at PES University, Bangalore [Nov 23]: Submit by Nov 10 https://www.lawctopus.com/seminar-on-indian-criminal-justice-system-in-the-new-millennium-at-pes-university-bangalore/ …",Lawctopus,1185148940741681152,2019-10-18 11:01:41,[],Lawctopus,0,0.0,0.0,Neutral
286,"This is not one day problem,  we inform traffic police earlier but no action was taken. Ask the PES University to manage the traffic front of their college.@PESUniversity",Sharath Kota,1185105974559797248,2019-10-18 08:10:57,[],sharathkota,0,0.0,-0.2894,Negative
287,"Repeated traffic jam in front of PES University @ hosakerehalli jn. Time around 8 to 8.15am,everyday, due to vehicles entering from all sides to college. No permanent action taken till now. @blrcitytraffic @acpsouthtrf @PESUniversity please have a look. pic.twitter.com/DSpIfOdLVP",Shruthi,1185072582803902464,2019-10-18 05:58:15,[],Shruthi_Manu,0,0.0,0.0258,Neutral
288,PES University College of Pharmacy tackling AMR  #StopSuperbugs #AMR #OneHealthpic.twitter.com/T7p7i08Ueg,Prof Ramon Z. Shaban,1185057895760584704,2019-10-18 04:59:54,"['StopSuperbugs', 'AMR', 'OneHealthpic']",ramonshaban,0,0.0,0.0,Neutral
289,"The Vice President, Shri M. Venkaiah Naidu with the Students from PES University, Bengaluru, in New Delhi on October 16, 2019.
@VPSecretariat @MVenkaiahNaidu @PESUniversity #Bengalurupic.twitter.com/fottpkqoxo",PrimeNewsTime.Com,1184651921878994944,2019-10-17 02:06:42,['Bengalurupic'],primenewstime1,0,0.0,0.0,Neutral
290,Good morning sir. I am Srinivasarao. I am living in visakhapatnam now. I want your help. I want president of India post by Indian parliament members. I know Telugu language very properly. My age is 51years now. My educational qulification is  intermediate. I am a citizen of India,A. Srinivasarao,1184507481260584960,2019-10-16 16:32:45,[],ASriniv18270606,0,0.0,0.7351,Positive
291,Jai Hind,Trilochan Sahu,1184432447506698240,2019-10-16 11:34:35,[],Triloch59050585,0,0.0,0.0,Neutral
292,"People must make the considered choice while choosing their representatives: Vice President @MVenkaiahNaidu while addressing the Students from PES University, Bengaluru, in New Delhi

Details here: https://pib.gov.in/PressReleasePage.aspx?PRID=1588267# …pic.twitter.com/ok3TfVzS8q",PIB India,1184431780218060800,2019-10-16 11:31:56,[],PIB_India,10,0.0,0.0,Neutral
293,Vice President Interacts with law students of PES University from Bengaluru https://indiaeducationdiary.in/vice-president-interacts-with-law-students-of-pes-university-from-bengaluru/ …pic.twitter.com/jMyspbbJyT,Indiaeducationdiary,1184431230374338560,2019-10-16 11:29:45,[],indiaedudiary,0,0.0,0.0,Neutral
294,#RT @VPSecretariat: Indian constitution is a vast document which is a testimony to the fact that a many of those who drafted it were decorated lawyers of their times. It is a tribute to their vision and farsightedness that India is a vibrant democracy today. @PESUniversity #…,DD News Andhra,1184378821094662144,2019-10-16 08:01:30,['RT'],DDNewsAndhra,1,0.0,0.6597,Positive
295,"#RT @VPSecretariat: As lawyers, you will be important stakeholders in ensuring that people have access to justice. It is very important that justice reaches the last man as it forms the basis of a stable and prosperous society. @PESUniversity #educationpic.twitter.com/4i16xi9lIs",DD News Andhra,1184378819337175040,2019-10-16 08:01:29,"['RT', 'educationpic']",DDNewsAndhra,0,0.0,0.9482,Positive
296,"#RT @VPSecretariat: Delighted to interact with the Students from PES University, Bengaluru, at my Residence in New Delhi today. 

Meeting the younger generation is always a pleasure for me. It fills me with new energy, optimism and new ideas. @PESUnivers… pic.twitter.com/fBRI6VdmQf",DD News Andhra,1184378814568259584,2019-10-16 08:01:28,['RT'],DDNewsAndhra,1,0.0,0.9118,Positive
297,"Sir, your golden words will inspire every student and lawyer to work for the society...",Sushanth Venkatesh,1184371258068045824,2019-10-16 07:31:27,[],sushanth163,1,0.0,0.5719,Positive
298,Sir there is too much to clean from magistrate appointments to interim bail to midnight dramas,Vijayaraghavan,1184365584068120576,2019-10-16 07:08:54,[],Vijayar27511391,0,0.0,0.4019,Positive
299,I call upon you to set the highest standards of professionalism and personal integrity in your life & become role models for others. I hope that as lawyers your heart will remain filled with empathy for weaker sections of society & you’ll do your bit to help them. @PESUniversity pic.twitter.com/JO1fe2GxSJ,Vice President of India,1184365437217165312,2019-10-16 07:08:19,[],VPSecretariat,20,0.0,0.8591,Positive
300,Call For Papers: One-Day National Seminar On Indian Criminal Justice System In The New Millennium At PES University https://www.livelaw.in/lawschool/call-for-papers/call-for-papers-one-day-national-seminar-on-indian-criminal-justice-system-in-the-new-millennium-at-pes-university-149074 …,Live Law,1185564152753881088,2019-10-19 14:31:35,[],LiveLawIndia,1,0.0,0.0,Neutral
301,That's amazing  #Kudos ,Kartik Tyagi,1185420131842678784,2019-10-19 04:59:18,['Kudos'],genialkartik,0,0.0,0.7964,Positive
302,"First Look: Rust is now unlocked! 

RT for reach, TIA! 
@rustlang @mozTechSpeakers
@mozillaReps @MozillaIN
@Debloper
@asdofindia
@PESUniversity
@ingeniushack
@ani_mysore
@mozhacks
@MozDevNet
@WasmWeekly
#grateful #learning #Rust #systems
https://www.linkedin.com/posts/abhi12ravi_rustabrlang-rust-activity-6591129423049781248-ApEd …pic.twitter.com/NiwtOnUyKr",Abhiram Ravikumar,1185369063091916800,2019-10-19 01:36:22,"['grateful', 'learning', 'Rust', 'systems']",abhi12ravi,6,0.0,0.8279,Positive
303,"Always be learning with PES University. Earn education credits with our latest Plain Talk courses, webinars, and web-based tutorials covering many engineering subjects, including technical issues, hot topics, professional development and more.  http://bit.ly/31qW9jj pic.twitter.com/NwBq8CsfTg",IEEE PES,1185250696918192128,2019-10-18 17:46:01,[],ieee_pes,3,0.0,0.3612,Positive
304,"MBA OPEN HOUSE on October 20 @ 9.30 am. You and your family are invited to spend A Day on the PES Campus for MBA Open House. You will have the opportunity to tour campus and speak with: Admissions and Faculty members, Directors and members of the programs. https://pes.edu/mba pic.twitter.com/xjdbEFPBid",PES University,1185199260150591488,2019-10-18 14:21:38,[],PESUniversity,1,1.0,0.4215,Positive
305,"CfP: Seminar on Indian Criminal Justice System in the New Millennium at PES University, Bangalore [Nov 23]: Submit by Nov 10 https://www.lawctopus.com/seminar-on-indian-criminal-justice-system-in-the-new-millennium-at-pes-university-bangalore/ …",Lawctopus,1185148940741681152,2019-10-18 11:01:41,[],Lawctopus,0,0.0,0.0,Neutral
306,"This is not one day problem,  we inform traffic police earlier but no action was taken. Ask the PES University to manage the traffic front of their college.@PESUniversity",Sharath Kota,1185105974559797248,2019-10-18 08:10:57,[],sharathkota,0,0.0,-0.2894,Negative
307,"Repeated traffic jam in front of PES University @ hosakerehalli jn. Time around 8 to 8.15am,everyday, due to vehicles entering from all sides to college. No permanent action taken till now. @blrcitytraffic @acpsouthtrf @PESUniversity please have a look. pic.twitter.com/DSpIfOdLVP",Shruthi,1185072582803902464,2019-10-18 05:58:15,[],Shruthi_Manu,0,0.0,0.0258,Neutral
308,PES University College of Pharmacy tackling AMR  #StopSuperbugs #AMR #OneHealthpic.twitter.com/T7p7i08Ueg,Prof Ramon Z. Shaban,1185057895760584704,2019-10-18 04:59:54,"['StopSuperbugs', 'AMR', 'OneHealthpic']",ramonshaban,0,0.0,0.0,Neutral
309,"The Vice President, Shri M. Venkaiah Naidu with the Students from PES University, Bengaluru, in New Delhi on October 16, 2019.
@VPSecretariat @MVenkaiahNaidu @PESUniversity #Bengalurupic.twitter.com/fottpkqoxo",PrimeNewsTime.Com,1184651921878994944,2019-10-17 02:06:42,['Bengalurupic'],primenewstime1,0,0.0,0.0,Neutral
310,Good morning sir. I am Srinivasarao. I am living in visakhapatnam now. I want your help. I want president of India post by Indian parliament members. I know Telugu language very properly. My age is 51years now. My educational qulification is  intermediate. I am a citizen of India,A. Srinivasarao,1184507481260584960,2019-10-16 16:32:45,[],ASriniv18270606,0,0.0,0.7351,Positive
311,Jai Hind,Trilochan Sahu,1184432447506698240,2019-10-16 11:34:35,[],Triloch59050585,0,0.0,0.0,Neutral
312,"People must make the considered choice while choosing their representatives: Vice President @MVenkaiahNaidu while addressing the Students from PES University, Bengaluru, in New Delhi

Details here: https://pib.gov.in/PressReleasePage.aspx?PRID=1588267# …pic.twitter.com/ok3TfVzS8q",PIB India,1184431780218060800,2019-10-16 11:31:56,[],PIB_India,10,0.0,0.0,Neutral
313,Vice President Interacts with law students of PES University from Bengaluru https://indiaeducationdiary.in/vice-president-interacts-with-law-students-of-pes-university-from-bengaluru/ …pic.twitter.com/jMyspbbJyT,Indiaeducationdiary,1184431230374338560,2019-10-16 11:29:45,[],indiaedudiary,0,0.0,0.0,Neutral
314,#RT @VPSecretariat: Indian constitution is a vast document which is a testimony to the fact that a many of those who drafted it were decorated lawyers of their times. It is a tribute to their vision and farsightedness that India is a vibrant democracy today. @PESUniversity #…,DD News Andhra,1184378821094662144,2019-10-16 08:01:30,['RT'],DDNewsAndhra,1,0.0,0.6597,Positive
315,"#RT @VPSecretariat: As lawyers, you will be important stakeholders in ensuring that people have access to justice. It is very important that justice reaches the last man as it forms the basis of a stable and prosperous society. @PESUniversity #educationpic.twitter.com/4i16xi9lIs",DD News Andhra,1184378819337175040,2019-10-16 08:01:29,"['RT', 'educationpic']",DDNewsAndhra,0,0.0,0.9482,Positive
316,"#RT @VPSecretariat: Delighted to interact with the Students from PES University, Bengaluru, at my Residence in New Delhi today. 

Meeting the younger generation is always a pleasure for me. It fills me with new energy, optimism and new ideas. @PESUnivers… pic.twitter.com/fBRI6VdmQf",DD News Andhra,1184378814568259584,2019-10-16 08:01:28,['RT'],DDNewsAndhra,1,0.0,0.9118,Positive
317,"Sir, your golden words will inspire every student and lawyer to work for the society...",Sushanth Venkatesh,1184371258068045824,2019-10-16 07:31:27,[],sushanth163,1,0.0,0.5719,Positive
318,Sir there is too much to clean from magistrate appointments to interim bail to midnight dramas,Vijayaraghavan,1184365584068120576,2019-10-16 07:08:54,[],Vijayar27511391,0,0.0,0.4019,Positive
319,I call upon you to set the highest standards of professionalism and personal integrity in your life & become role models for others. I hope that as lawyers your heart will remain filled with empathy for weaker sections of society & you’ll do your bit to help them. @PESUniversity pic.twitter.com/JO1fe2GxSJ,Vice President of India,1184365437217165312,2019-10-16 07:08:19,[],VPSecretariat,20,0.0,0.8591,Positive
320,"Yes sir, but the system within the government is also poor. Complaints are not heard, emails are neither acknowledged or replied, grievance redressals are closed without solving, ministers or bureaucrats don't consider pleas, govt websites dead or poorly maintained; list is long.",Dr. Sridhar Rao,1184361937368256512,2019-10-16 06:54:24,[],microrao,0,0.0,-0.9661,Negative
321,Yes sir they should stop anticipatory bails and filing of trivial caveat and PIL now,Vijayaraghavan,1184360466388152320,2019-10-16 06:48:34,[],Vijayar27511391,0,0.0,0.1027,Positive
322,"We need to promote ADR (Alternative Dispute Resolution) mechanisms. These are generally faster and less expensive than going to courts and can reduce pendency of cases. Also, there are plans to make India the hub of international arbitration. @PESUniversity #education",Vice President of India,1184360279473180672,2019-10-16 06:47:49,['education'],VPSecretariat,17,0.0,-0.0258,Neutral
323,"The judicial processes must become more people-friendly.  The law enforcement machinery and the justice dispensing structures must be accessible, credible, equitable and transparently even-handed. There is a lot of ground we have to cover in this regard. @PESUniversity #educationpic.twitter.com/D4ULcgAhc4",Vice President of India,1184359671886315520,2019-10-16 06:45:24,['educationpic'],VPSecretariat,8,0.0,0.5267,Positive
324,Indian constitution is a vast document which is a testimony to the fact that a many of those who drafted it were decorated lawyers of their times. It is a tribute to their vision and farsightedness that India is a vibrant democracy today. @PESUniversity #education,Vice President of India,1184359079306657792,2019-10-16 06:43:03,['education'],VPSecretariat,11,0.0,0.6597,Positive
325,"As lawyers, you will be important stakeholders in ensuring that people have access to justice. It is very important that justice reaches the last man as it forms the basis of a stable and prosperous society. @PESUniversity #educationpic.twitter.com/mlp7oueGYg",Vice President of India,1184358378937536512,2019-10-16 06:40:16,['educationpic'],VPSecretariat,10,0.0,0.9482,Positive
326,"Delighted to interact with the Students from PES University, Bengaluru, at my Residence in New Delhi today. 

Meeting the younger generation is always a pleasure for me. It fills me with new energy, optimism and new ideas. @PESUniversity #PESUniversity #Educationpic.twitter.com/UM2l6N9Zbt",Vice President of India,1184356251846594560,2019-10-16 06:31:49,"['PESUniversity', 'Educationpic']",VPSecretariat,7,0.0,0.9118,Positive
327,"RT Airytails ""Nimisha Jha works with Acumen Aviation as Technical Consultant will be our third and final speaker at AERO confer 2019 - PES University. She will talk about the ""Opportunities Available for an AME Outside an Airline""

Know more: … pic.twitter.com/WZVgW8SdYY""",Ankit Patel,1184138452700409856,2019-10-15 16:06:22,[],ankitpatel_59,0,0.0,0.3818,Positive
328,"Nimisha Jha works with Acumen Aviation as Technical Consultant will be our third and final speaker at AERO confer 2019 - PES University. She will talk about the ""Opportunities Available for an AME Outside an Airline""

Know more: http://bit.ly/aeroconfer 
#airytails #aeroconferpic.twitter.com/RqYfpXCmXT",Airytails,1184135070988156928,2019-10-15 15:52:55,"['airytails', 'aeroconferpic']",Airytails,0,0.0,0.3818,Positive
329,"RT Airytails ""Shiv Kumar Sundaram works with Airbus as a Maintenance Trainer with over 25 years of experience in training will be our second speaker at AERO confer 2019 - PES University. He will be talking to us about ""Innovative Initiatives by Airbu… pic.twitter.com/RwEapJtTNS""",Ankit Patel,1184129587392987136,2019-10-15 15:31:08,[],ankitpatel_59,0,0.0,0.4404,Positive
330,"Shiv Kumar Sundaram works with @Airbus as a Maintenance Trainer with over 25 years of experience in training will be our second speaker at AERO confer 2019 - PES University. He will be talking to us about ""Innovative Initiatives by Airbus in Maintenance"".

#airytailspic.twitter.com/5DvFPiXUSQ",Airytails,1184129183288455168,2019-10-15 15:29:32,['airytailspic'],Airytails,0,0.0,0.4404,Positive
331,M Com classes inaugurated: The newly enrolled students of masters program in commerce got an opportunity to understand the career prospects and the commitment of the university to prepare them for the emerging prospects. https://news.pes.edu/10236 pic.twitter.com/WYcMxOhni7,PES University,1184115027856388096,2019-10-15 14:33:17,[],PESUniversity,0,1.0,0.8316,Positive
332,"Design Thinking Workshop held: The participants in the workshop were inspired to come up with innovative solutions to prevailing social problems. The exercise helped them overcome the fear of public speaking, hone interviewing skills, and work as a team. https://news.pes.edu/10273 pic.twitter.com/4JW9foRWCY",PES University,1202965775834763264,2019-12-06 14:59:25,[],PESUniversity,0,1.0,0.2263,Positive
333,@Balaji1997 not seen in the pics,Ghana,1202600527348953088,2019-12-05 14:48:03,[],athiyooran,0,0.0,0.0,Neutral
334,"National finals of #ConQuizTador 2019 held: The exhilarating quiz contest witnessed a turnout of over 3000 students from across India. Questions covering a wide array of topics such as history, sports, entertainment, and science were posed to the students. https://news.pes.edu/10272 pic.twitter.com/QlIao8qeIJ",PES University,1202598290723758080,2019-12-05 14:39:10,['ConQuizTador'],PESUniversity,1,1.0,0.6705,Positive
335,"PESU Faculty in the News: Novel Technology Paper award at IROS in China. A paper titled on Human Robot Interaction, co-authored by Suchitra Saxena, Shikha Tripathi & Sudarshan T S B, got shortlisted as top 4 finalists in IEEE/RSJ International Conference. https://news.pes.edu/10271 pic.twitter.com/ouVuwDeO13",PES University,1202222309718646784,2019-12-04 13:45:09,[],PESUniversity,0,1.0,0.765,Positive
336,"Design Thinking Workshop held: The participants in the workshop were inspired to come up with innovative solutions to prevailing social problems. The exercise helped them overcome the fear of public speaking, hone interviewing skills, and work as a team. https://news.pes.edu/10273 pic.twitter.com/4JW9foRWCY",PES University,1202965775834763264,2019-12-06 14:59:25,[],PESUniversity,0,1.0,0.2263,Positive
337,@Balaji1997 not seen in the pics,Ghana,1202600527348953088,2019-12-05 14:48:03,[],athiyooran,0,0.0,0.0,Neutral
338,"National finals of #ConQuizTador 2019 held: The exhilarating quiz contest witnessed a turnout of over 3000 students from across India. Questions covering a wide array of topics such as history, sports, entertainment, and science were posed to the students. https://news.pes.edu/10272 pic.twitter.com/QlIao8qeIJ",PES University,1202598290723758080,2019-12-05 14:39:10,['ConQuizTador'],PESUniversity,1,1.0,0.6705,Positive
339,"PESU Faculty in the News: Novel Technology Paper award at IROS in China. A paper titled on Human Robot Interaction, co-authored by Suchitra Saxena, Shikha Tripathi & Sudarshan T S B, got shortlisted as top 4 finalists in IEEE/RSJ International Conference. https://news.pes.edu/10271 pic.twitter.com/ouVuwDeO13",PES University,1202222309718646784,2019-12-04 13:45:09,[],PESUniversity,0,1.0,0.765,Positive
340,Dr M R Doreswamy shares insights about climate change in national seminar: Experts believe that climate change is the defining issue of our time and now is the defining moment to do something about it. https://news.pes.edu/10286 pic.twitter.com/O2lNRC9A7B,PES University,1206580603123945472,2019-12-16 14:23:27,[],PESUniversity,0,1.0,0.296,Positive
341,"Exciting events and keen contests mark Maaya 2019: The tenth annual intercollegiate techno cultural fest #Maaya 2019 with the theme Auro of Lights saw more than 2500 students participating in 31 events and contests. 

https://bit.ly/2RUxId1 pic.twitter.com/zVxJllXAkp",PES University,1206228801161576448,2019-12-15 15:05:31,['Maaya'],PESUniversity,0,1.0,0.6908,Positive
342,#PESUniversity had organized a Symposium on Exploring Nobel Prized Thoughts: Musings on the 2019 Economics Nobel Prize on 20th November 2019. The 2019  Nobel  Prize  itself has specially been gratifying. One of the winners was born in India. Article: https://news.pes.edu/10283 pic.twitter.com/ZpncdQzKDe,PES University,1205852837416071168,2019-12-14 14:11:34,['PESUniversity'],PESUniversity,0,1.0,0.9468,Positive
343,"Though the end of 2019 is near, there's still time to earn #CEUs / #PDHs. @ieee_pes University offers #educational opportunities via #webinars, #tutorials, and #PlainTalk courses. And if you refer a friend, you can score an #Amazon gift card: http://bit.ly/IEEEPESUniversity …pic.twitter.com/LVlXsAfjns",IEEE PES,1205575376912687104,2019-12-13 19:49:03,"['CEUs', 'PDHs', 'educational', 'webinars', 'tutorials', 'PlainTalk', 'Amazon']",ieee_pes,0,0.0,0.8555,Positive
344,First of all we are thankful to @TheOfficialACM for giving us this great opportunity.We are also thankful to @TheAmaatra & @PESUniversity for their cooperation to conduct #HourOfCode Last but not the least Team work makes the dream work and credits to the @acmpesuecc team.pic.twitter.com/nfQECV6zCs,ACM PESU--ECC,1205562976125644800,2019-12-13 18:59:46,['HourOfCode'],AcmPesu,1,0.0,0.9136,Positive
345,Collegiate Social Responsibility Club (CSR) of #PESUniversity has organized a #blooddonation camp on Nov 18. The camp was organized to make students to be aware of the need to donate blood as well as inculcating a value of contributing to the society.. https://news.pes.edu/10282 pic.twitter.com/JgH8zGq4Hd,PES University,1205526078661353472,2019-12-13 16:33:09,"['PESUniversity', 'blooddonation']",PESUniversity,0,1.0,0.5423,Positive
346,Dr M R Doreswamy shares insights about climate change in national seminar: Experts believe that climate change is the defining issue of our time and now is the defining moment to do something about it. https://news.pes.edu/10286 pic.twitter.com/O2lNRC9A7B,PES University,1206580603123945472,2019-12-16 14:23:27,[],PESUniversity,0,1.0,0.296,Positive
347,"Exciting events and keen contests mark Maaya 2019: The tenth annual intercollegiate techno cultural fest #Maaya 2019 with the theme Auro of Lights saw more than 2500 students participating in 31 events and contests. 

https://bit.ly/2RUxId1 pic.twitter.com/zVxJllXAkp",PES University,1206228801161576448,2019-12-15 15:05:31,['Maaya'],PESUniversity,0,1.0,0.6908,Positive
348,#PESUniversity had organized a Symposium on Exploring Nobel Prized Thoughts: Musings on the 2019 Economics Nobel Prize on 20th November 2019. The 2019  Nobel  Prize  itself has specially been gratifying. One of the winners was born in India. Article: https://news.pes.edu/10283 pic.twitter.com/ZpncdQzKDe,PES University,1205852837416071168,2019-12-14 14:11:34,['PESUniversity'],PESUniversity,0,1.0,0.9468,Positive
349,"Though the end of 2019 is near, there's still time to earn #CEUs / #PDHs. @ieee_pes University offers #educational opportunities via #webinars, #tutorials, and #PlainTalk courses. And if you refer a friend, you can score an #Amazon gift card: http://bit.ly/IEEEPESUniversity …pic.twitter.com/LVlXsAfjns",IEEE PES,1205575376912687104,2019-12-13 19:49:03,"['CEUs', 'PDHs', 'educational', 'webinars', 'tutorials', 'PlainTalk', 'Amazon']",ieee_pes,0,0.0,0.8555,Positive
350,First of all we are thankful to @TheOfficialACM for giving us this great opportunity.We are also thankful to @TheAmaatra & @PESUniversity for their cooperation to conduct #HourOfCode Last but not the least Team work makes the dream work and credits to the @acmpesuecc team.pic.twitter.com/nfQECV6zCs,ACM PESU--ECC,1205562976125644800,2019-12-13 18:59:46,['HourOfCode'],AcmPesu,1,0.0,0.9136,Positive
351,Collegiate Social Responsibility Club (CSR) of #PESUniversity has organized a #blooddonation camp on Nov 18. The camp was organized to make students to be aware of the need to donate blood as well as inculcating a value of contributing to the society.. https://news.pes.edu/10282 pic.twitter.com/JgH8zGq4Hd,PES University,1205526078661353472,2019-12-13 16:33:09,"['PESUniversity', 'blooddonation']",PESUniversity,0,1.0,0.5423,Positive
