,Tweet_text,date,username,retweets,uni_handle,compound,Sentiment
8817,I am interested in this kit. Please share more details.,2020-02-06 11:46:23+00:00,Sudarsh48748031,0,0.0,0.7351,Positive
8818,@CeodelhiOffice @iitdelhi GATE exam on 08/02/2020 in delhi and same day is election in delhi. Kindly let us know whether exam will be commenced on same day or will it be postponed ??,2020-02-06 10:51:59+00:00,abcwithshiv,0,0.0,0.4137,Positive
8819,Prof Nomesh Bolia of @iitdelhi &amp; coordinator of GoI's flagship ASEAN related scholarship scheme - the 1000 slots for post doctoral fellowships at India's prestigious IITs - is currently in Bkk. Besides meeting Thai academics &amp; officials he met Amb Suchitra. @IndianDiplomacy,2020-02-06 10:24:58+00:00,IndiainThailand,2,0.0,0.1027,Positive
8820,@dtptraffic There is heavy jam between IIT Delhi and Munirka flyover,2020-02-06 09:59:56+00:00,ObserveSilent,0,0.0,0.0,Neutral
8821,#AI is the most common word these days. A brainchild of Prof Manan Suri @iitdelhi BUDDHI AI #DIY kit can be used to quickly &amp; easily learn basics of #AI &amp; build AI-based solutions for real-world problems @manansuri2002 #innovation @hci_pretoria @cgidurban @MEAIndia,2020-02-06 08:54:11+00:00,indiainjoburg,2,0.0,0.4588,Positive
8822,Good step,2020-02-06 08:25:42+00:00,VedicWisdom1,0,0.0,0.4404,Positive
8823,"RT @DrRPNishank: Prof. Manan Suri-@iitdelhi has innovated, BUDDHI kit, a #DIY educational kit for school students to learn the basics of #AI. This will help them learn the practical aspects of a complex topic like AI in a friendly &amp; simple manner. Congra…",2020-02-06 08:03:25+00:00,aseanup,1,0.0,0.8126,Positive
8824,"RT @HRDMinistry: Prof. Manan Suri-@iitdelhi has innovated, BUDDHI kit, a #DIY educational kit for school students to learn the basics of #AI. This will help them learn the practical aspects of a complex topic like AI in a friendly &amp; simple manner. Cong…",2020-02-06 08:03:22+00:00,aseanup,0,0.0,0.8126,Positive
8825,"Exciting story of grit and entrepreneurship of my co-founders Kapil and Jay, IIT Delhi and IIT Mumbai/IIMA alums. Our mission is to produce doctors in every town/village in India by enabling the best students from any background to become successful. (2/3) https://economictimes.indiatimes.com/small-biz/startups/newsbuzz/neetprep-onboards-indiaquotient-as-an-investor-as-part-of-larger-ongoing-funding-round/articleshow/73965171.cms",2020-02-06 08:01:45+00:00,ghanshyamtiwari,0,0.0,0.9042,Positive
8826,"@CeodelhiOffice @iitdelhi @iiscbangalore Sir the GATE exam and Delhi Election Dates are clashing (8th Feb), hundred of students and parents would be skipping the voting due to the exam. Plz take necessary actions soon. #DelhiElections2020 #gate2020 #दिल्ली_में_कमल_खिल_रहा_है",2020-02-06 07:03:01+00:00,SahilLihas2060,0,0.0,0.0772,Positive
8827,"@CeodelhiOffice @iitdelhi @iiscbangalore Sir the GATE exam and Delhi Election Dates are clashing (8th Feb), hundred of students and parents would be skipping the voting due to the exam. Plz take necessary actions soon. #DelhiElections2020 #gate2020 #DabanggVoter",2020-02-06 07:02:30+00:00,SahilLihas2060,0,0.0,0.0772,Positive
8828,"One of my physics teacher from IIT Delhi was criticising Kejriwal since day one when he joined politics. Initial I was surprised why was he so critical about an IITian as a politician, but now (after 2015) I realized my teacher was right.",2020-02-06 06:54:47+00:00,MazakHaiKy,0,0.0,-0.339,Negative
8829,"Updates on #Innovation RT @DrRPNishank: Prof. Manan Suri-@iitdelhi has innovated, BUDDHI kit, a #DIY educational kit for school students to learn the basic… https://twitter.com/i/web/status/1225299059537088512",2020-02-06 06:41:42+00:00,mohr_inno,0,0.0,0.3818,Positive
8830,NITK Surathkal & Govt Engg College Jhalawar Rajasthan Cordially invites you to the inaugural function of International Conference on Recent Advances on Renewable Energy 2020 from 7-9th February 2020. Inauguration at 10.00 am | LHC - C Hall Western campus. @HRDMinistry @iitdelhi ,2020-02-06 06:39:23+00:00,surathkal_nitk,1,0.0,0.2732,Positive
8831,"-Applying ""Precautionary Principle"", #NGT on Jan 8 hd ordered status quo on construction work. It said evaluation of relevant data is required by #CPCB, #MoEF, IIT Delhi panel. https://www.ndtv.com/india-news/national-green-tribunal-stops-housing-complex-construction-next-to-delhi-university-campus-2163277 @sweatonthefloor @BhavreenMK @rsuri54 @NDNS_HQ @vikranttongad @nivedita_Him",2020-02-06 06:25:04+00:00,Indian_Rivers,3,0.0,0.0,Neutral
8832,"IIT Delhi's non peer reviewed article on uncanny similarities between HIV and coronavirus, has been retracted ",2020-02-06 06:20:24+00:00,MhaskarChief,5,0.0,0.0,Neutral
8833,"Prof. Manan Suri-@iitdelhi has innovated, BUDDHI kit, a #DIY educational kit for school students to learn the basics of #AI. This will help them learn the practical aspects of a complex topic like AI in a friendly &amp; simple manner. Congrats @manansuri2002 on this #innovation!",2020-02-06 06:03:55+00:00,DrRPNishank,24,0.0,0.9336,Positive
8834,"Attendind the regional workshop on Unnat Bharat Abhiyan(UBA) in developing villages with technology develoment. We are happy to serve Vembathur, Kallurani, Periyakottai, Annavasal and Milaganoor under this scheme. #uba #unnatbharatabhiyan #adopting #iitdelhi #mhrd #psyec #cfie – at Rural Energy Centre, GRI, Dindigul",2020-02-06 05:41:58+00:00,psyecell,0,0.0,0.7003,Positive
8835,"Updates on #Innovation RT @HRDMinistry: Prof. Manan Suri-@iitdelhi has innovated, BUDDHI kit, a #DIY educational kit for school students to learn the basic… https://twitter.com/i/web/status/1225287907574812673",2020-02-06 05:41:36+00:00,mohr_inno,0,0.0,0.3818,Positive
8836,#IIT #Delhi Latest Recruitment 2020 Walk in for Research Associate Posts: Facebook Twitter…,2020-02-06 05:30:35+00:00,MSO_SOUTH,4,0.0,0.0,Neutral
8837,Could you pls guide us on how to procure these kits? Are they commercially available for purchase? Rgds,2020-02-06 05:25:18+00:00,SaysKurt,0,0.0,0.168,Positive
8838,"Prof. Manan Suri-@iitdelhi has innovated, BUDDHI kit, a #DIY educational kit for school students to learn the basics of #AI. This will help them learn the practical aspects of a complex topic like AI in a friendly &amp; simple manner. Congrats @manansuri2002 on this #innovation!",2020-02-06 05:19:36+00:00,HRDMinistry,54,0.0,0.9336,Positive
8839,#IIT #Delhi Latest Recruitment 2020 Walk in for Research Associate Posts: Facebook Twitter… https://goo.gl/fb/V4gV1P,2020-02-06 05:19:01+00:00,latestGovtJobss,0,0.0,0.0,Neutral
8840,"“The brand called You!!” - Sharing my interview with my friend and #IITDelhi senior Sandeep Tyagi on business transformation, my professional journey and lot more #tbcy #tbcyusa #entrepreneurs @IncedoInc #goodtogreat https://youtu.be/Ii_rlHLSE0s via @YouTube",2020-02-06 05:05:53+00:00,seth_nitin,1,0.0,0.7639,Positive
8841,This is my India. @jamiamillia_ @JNUSUofficial @iitdelhi @IIMC_India @INCIndia,2020-02-06 04:29:35+00:00,goswamisujay,0,0.0,0.0,Neutral
8842,I love beriyani and ready to show my educational qualifications certificate. But other paper sorry me too #kagaznahidikhayenge @JNUSUofficial @iitdelhi @iitbombay @IIMAhmedabad @jamiamillia_ @AMUJournal @INCIndia,2020-02-06 04:20:46+00:00,goswamisujay,0,0.0,0.4404,Positive
8843,"3/n US did not give visa to a pregnant wife of a @Google engineer, who graduated near the top of his class from @iitdelhi Computer Science. He gave up and moved to .",2020-02-05 21:41:14+00:00,ashishnagar,0,0.0,0.2023,Positive
8844,"2/n I recently visited Canada. A friend from @iitdelhi who has lived there for past 10 years, shared a crazy data point: In last 3 years more than 200 folks from @iitdelhi alone have been added to his WhatsApp group. In the first 7 years less than 20 folks were added.",2020-02-05 21:35:39+00:00,ashishnagar,0,0.0,0.296,Positive
8845,"Who should I pity more, these worthless leaders or the citizens of this glorious ancient country, who give Modi, Shah and Yogi the power to ravage each of us, little by little ever passing day. @INCIndia @AamAadmiParty @priyankagandhi @anuragkashyap72 @PrashantKishor @iitdelhi",2020-02-05 21:04:42+00:00,sabah999,0,0.0,0.1585,Positive
8846,The attendees got a glimpse of various research works IIT Delhi scientists are doing in the area of nanotechnology. ,2020-02-05 17:43:20+00:00,iitdelhi,1,1.0,0.0,Neutral
8847,"In the run-up to the 11th edition of 'BENGALURU INDIA NANO 2020', India’s biggest nanotechnology event to be held on 2nd & 3rd March, 'Nano 2020: An Industry-Academia Interaction' was organised at IIT Delhi on 5th February. It was inaugurated by Prof Ramgopal Rao, Director, IITD. ",2020-02-05 17:43:10+00:00,iitdelhi,5,1.0,0.0,Neutral
8848,"Agilent Technologies is joining hands with the Indian Institute of Technology Delhi (IIT Delhi) to promote biopharmaceutical research. Agilent, a leader in the biopharma space, is contributing funds to support the incubator to support researchers at the institute.",2020-02-05 16:31:36+00:00,ArpitSynthetics,0,0.0,0.7906,Positive
8849,Comment please ! @JNUSUofficial @iitdelhi @jamiamillia_ @AMUJournal @IIMAhmedabad,2020-02-05 14:19:38+00:00,goswamisujay,0,0.0,0.3802,Positive
8850,Dear IITians : please disown this incompetent rogue before he does more damage @iitbombay @iitdelhi @IITGuwahati #DelhiElections2020,2020-02-05 13:57:19+00:00,vikaswebexpert,2,0.0,-0.4005,Negative
8851,"Deconstruction, Volitional #ThanjavurBigTemple @UN @ikamalhaasan",2020-02-05 13:18:53+00:00,maduraimi,0,0.0,0.0,Neutral
8852,Great Sir,2020-02-05 13:11:56+00:00,AmitKUM54571317,0,0.0,0.6249,Positive
8853,1) Savitha In Love With Best; Could Know We All What Is Love; Thus Invasive On Best. Then On Best Too Must. 2) This Archetype Occurence; Then On Best Too Must. This Time Sibi In Siddhartha #ThanjavurBigTemple @UN @ikamalhaasan,2020-02-05 12:45:30+00:00,maduraimi,0,0.0,0.9803,Positive
8854,"I Conjecture This Rameswaram All Myself, To Give Rameswaram To King Ram; In Me All Detail Order This Conceptual. #ThanjavurBigTemple @UN @ikamalhaasan",2020-02-05 12:43:11+00:00,maduraimi,0,0.0,0.0,Neutral
8855,"The IIT Delhi connection of India’s unicorns, and what it means for innovation https://prime.economictimes.indiatimes.com/news/73880846/technology-and-startups/the-iit-delhi-connection-of-indias-unicorns-and-what-it-means-for-innovation via @etprime_com",2020-02-05 12:21:04+00:00,innovation_iitd,1,0.0,0.3818,Positive
8856,"#SAGEUniversityIndore organized a workshop on ""VIRTUAL LABs"" conducted by IIT DELHI, an initiative of the Ministry of Human Resource Development, Government of India under the aegis of NMEICT. It was an enlightening experience for students. . . #SAGEIndore #SAGEUniversity #SUI",2020-02-05 12:18:32+00:00,SAGE_INDORE,1,0.0,0.5106,Positive
8857,"#Virtual #Labs team, #IIT #Delhi successfully organized workshop on Virtual Labs at #Mandsaur #University on 27/01/2020 for faculty members and students from respective disciplines (EEE,ME,CSE,BCA&amp;MCA). The mentor of this workshop was Mr.Prateek Sharma.",2020-02-05 10:38:05+00:00,MUmandsaur,0,0.0,0.7184,Positive
8858,"GATE 2020 more difficult than last year’s: Experts | Education News, @IndianExpress @MIT @iitdelhi @nitpatna @iitpatna @AMUJournal @iitmadras @IITKgp @educationgovuk @GoogleForEdu",2020-02-05 10:22:32+00:00,RealAbdulHannan,0,0.0,-0.4201,Negative
8859,"Oh My Sun Transpatial Zero Our One Has Got None @UN @ikamalhaasan @thatsTamil @nramind @TamilTheHindu @RoyalFamily @realDonaldTrump #ThanjavurBigTemple To Say Thank, You Must Afford My Thank",2020-02-05 10:08:12+00:00,maduraimi,0,0.0,0.6124,Positive
8860,Mode Muster From Easter Sun West Kin East Thus Moon Made Noon Create Cosmos Must Write Bow Get Winning Next Arrow Again Value That One One Has Got None Oh My Sun Transpatial Zero Our One Has Got None @TamilTheHindu @RoyalFamily @realDonaldTrump #ThanjavurBigTemple,2020-02-05 09:56:50+00:00,maduraimi,0,0.0,0.7845,Positive
8861,Mode Muster From Easter Sun West Kin East Thus Moon Made Noon Create Cosmos Must Write Bow Get Winning Next Arrow Again Value That One One Has Got None Oh My Sun Transpatial Zero Our One Has Got None @UN @ikamalhaasan @thatsTamil @nramind #ThanjavurBigTemple,2020-02-05 09:55:19+00:00,maduraimi,0,0.0,0.7845,Positive
8862,"I Will Write A Poem, In English; Thought Will Work Hard; Native Language, Native Flamboyance; Let Me See What I Arrive At; Oh Yeah Brihadisvarar Consecration @UN @ikamalhaasan @thatsTamil @nramind @TamilTheHindu @RoyalFamily @realDonaldTrump #ThanjavurBigTemple",2020-02-05 09:51:57+00:00,maduraimi,0,0.0,0.2023,Positive
8863,"#ICYMI, Cohesity founder and CEO, @mohitaron, who was recently awarded IIT Delhi’s Distinguished Alumni Award, shares invaluable insights and his journey in this new video: http://bit.ly/2OpWI9i",2020-02-05 09:45:13+00:00,Cohesity,37,0.0,0.8126,Positive
8864,I want an open debate with @ArvindKejriwal ... I am from IIT Delhi! RT if you want us to debate!,2020-02-05 09:04:14+00:00,Ipsus09,2,0.0,0.2924,Positive
8865,"Hi, Please review my design for Air conditioning system which can work on Heat in Warm regions of the country. It uses compressed air to run AC compressor instead of storing energy in the battery. It could be used in the Middle East and African countries.",2020-02-05 08:21:34+00:00,psypuneet,0,0.0,0.6486,Positive
8866,"Collaboration between industry and academia is very crucial for advancement -Prof B R Mehta, Dean (R&D), @iitdelhi at ""National Confrence on #SDG-4"" @ugc_india #SDG4",2020-02-05 07:33:30+00:00,phdchamber,2,0.0,0.0,Neutral
8867,"A workshop on ‘Hands on Training on Virtual Labs’ is going to organize on 6th Feb. 2020, at Hindustan College of Science & Technology. The event will be conducted by IIT-Delhi. #HCST #VirtualLab #IITDelhi #VirtualLabTechiques #SGI #SGEI #HindustanCampus #ShardaGroup",2020-02-05 06:47:30+00:00,HindustanCampus,1,0.0,0.0,Neutral
8868,Punjab Police traffic wing in collaboration with #IITDelhi would implement the United Nation’s transport and environment related Sustainable Development Goals in the State. ,2020-02-05 06:33:32+00:00,iitdelhi,0,1.0,0.4215,Positive
8869,"One agreement was inked between the #IITDelhi and UiT, The Arctic University of Norway, for cooperation in fields such as bio-photonics, health and diagnostic tools, nanotechnology, water management and renewable energy.",2020-02-05 06:24:33+00:00,iitdelhi,2,1.0,0.6486,Positive
8870,You hv studied from IIT Kharagpur-one of the best IIT.Delhi parents want that their children to study well and I request after winning Pl concentrate some more Schoo/College studies including specialised tuition. @sambitswaraj,2020-02-05 05:55:39+00:00,BijayKumarSar10,0,0.0,0.875,Positive
8871,"Congratulations! Vibhuti Agrawal, PhD, Director of Product Management at Innovaccer, an alumnus of @MIT and @iitdelhi , for winning the 40 under Forty, Data Scientist - 2020 award at #MLDS2020.know more at https://lnkd.in/fx8aqHy @IMSProschool1",2020-02-05 05:49:26+00:00,Analyticsindiam,0,0.0,0.902,Positive
8872,"He finished his http://B.Tech and http://M.Tech degree from the Indian Institute of Technology (IIT, Delhi). Then, he admitted to the Ph.D. (Modern Indian History) at the JNU buthe wants to cut the assam...you are supporting him..",2020-02-05 05:45:34+00:00,qshrtri,0,0.0,0.296,Positive
8873,4 #MoUs was signed between India and Norway in the field of #research and #highereducation @IIITDelhi @iitdelhi @IITJammu,2020-02-05 04:57:28+00:00,iit__mandi,2,0.0,0.0,Neutral
8874,This is like same that Harshita scored 3300 rank in IIT entrance and got admission in IIT Delhi in CS. @ArvindKejriwal he is just a dirty politician and not using communal card and presenting himself a Hindu supporter. Who allotted a land of Huz House in Dwarka. @ManojTiwariMP,2020-02-05 02:47:21+00:00,gaur40,0,0.0,0.1779,Positive
8875,"Paul, I have been watching your YouTube Channel - you REALLY need to reach out to @prayingmedic on twitter for information on Q. Too much for me to explain. Get with @prayingmedic, who just finished a book on Q. It would be Deep State releasing virus 4 reason you stated.",2020-02-04 21:05:29+00:00,amuses,0,0.0,0.2555,Positive
8876,impressed with @AamAadmiParty https://youtu.be/n-jKpN1FSCA @BJP4India @BJP4Delhi @INCIndia @GautamGambhir @iitdelhi @iitdaa @ArvindKejriwal @msisodia @SanjayAzadSln @RahulGandhi @PMOIndia,2020-02-04 20:38:24+00:00,FirstCitizen17,0,0.0,0.4767,Positive
8877,IIT DELHI's deep tech startup CYRAN Artificial Intelligence solutions developed an educational kit that gives school students an experience about artificial intelligence @iitdelhi ,2020-02-04 18:36:20+00:00,Rahul_Manav11,0,0.0,0.7845,Positive
8878,Wonderful IIT Delhi ,2020-02-04 17:12:38+00:00,ankur0985,0,0.0,0.5719,Positive
8879,"Oracle Data Integrator 12c Essentials Exam Dumps 1Z0-448 Exam Questions & answers, Pass Your Certification Exam in First Attempt by13.3$offer valid till 6March 2020 https://udemy.com/course/1z0-448-exam-dumps/?couponCode=B08F5D74C73A65FCFFC5 #Integrity #IITDelhi #ipaas #Insurtech #Infra #ITVideo #innovation #IFS #ITinfrastructure",2020-02-04 16:53:27+00:00,OracleCourse,0,0.0,0.3612,Positive
8880,That you need to ask the IIT Delhi folks... Those nicknames are unmentionable!,2020-02-04 16:48:54+00:00,RagsLondon,0,0.0,0.0,Neutral
8881,"Elon, strongly recommend that @Tesla makes its presence felt in universities across India. U will be able to harvest gems and uncut diamonds awaiting right platform to showcase their talents.. @ManipalUni @iitdelhi @iitbombay @iitmadras",2020-02-04 16:30:19+00:00,amitabhjha,1,0.0,0.765,Positive
8882," Paul! very important, excellent data in here! Find video in page interview.’sounds worth getting in touch with Dr Boyle ( of the Biological Weapons Act) and Tyler Durden of GEOPOLITICS &amp; EMPIRE!!!",2020-02-04 16:28:40+00:00,Alearte9,0,0.0,0.7383,Positive
8883,"The IIT Delhi connection of India's unicorns, and what it means for innovation ",2020-02-04 15:30:00+00:00,IndianVCA,0,0.0,0.3818,Positive
8884,#Punjab Police Traffic Wing to work with #IIT Delhi to improve road safety and to bring down fatalities through #Scientific ways #ADGP #IITDelhi #PunjabPoliceTraffic #TRIPP #BreakingNews #Chandigarh #LatestHeadlines #Politics #TodayNews #TopNews #TopStory -https://is.gd/0b8gaN,2020-02-04 15:18:46+00:00,Punjabupdate,0,0.0,0.2023,Positive
8885,ML/AI News : Defenses Emerge to Combat Adversarial AI : Data Scientists.. Web scraping is now legal! : IIT Delhi Startup Creates Buddhi Kit To Make AI Learning A Child’s Play : Top 10 AI Trends for 2020 : Google Top ML Projects January 2020 http://j.mp/2ttjZjv,2020-02-04 15:00:33+00:00,CloudQuant,0,0.0,0.5707,Positive
8886,@NavbharatTimes Punjab Police Traffic Wing to work with IIT Delhi to improve road safety and to bring down fatalities through scientific ways,2020-02-04 14:40:28+00:00,ajaygautamNBT,0,0.0,0.2023,Positive
8887,@gupta_iitdelhi Sir Namaste !! I Need your help because school principal Jagdish Sharma of maa sharde school mahapura panchayat lalya ka bass jaipur didn't gave salary to the staff member kavita saraswat of the school from last 1.5 year salary of 8 months ( September 2018 se may,2020-02-04 14:35:57+00:00,keshavoza,0,0.0,0.508,Positive
8888,I doing http://m.tech iit Delhi,2020-02-04 14:24:31+00:00,GouthamTrends,0,0.0,0.0,Neutral
8889,@narendramodi @PMOIndia Pls. Pls. Pls. ,2020-02-04 13:22:12+00:00,Rajendrap1078,0,0.0,0.2263,Positive
8890,Exactly,2020-02-04 12:20:15+00:00,richabpl,3,0.0,0.0,Neutral
8891,Sprouts Ingress Sprouts (SIS) @UN @ikamalhaasan @vairamuthu @iitmadras @IIM_Trichy @Harvard @Stanford @Yale @UniofOxford @Cambridge_Uni @thatsTamil @news7tamil @News18TamilNadu @sunnewstamil @aufastupdates @ActorMadhavan @nramind @PTTVEnglish @PTTVOnlineNews,2020-02-04 12:01:06+00:00,maduraimi,0,0.0,0.0,Neutral
8892,"Also I've noticed that although I have notifications on, I only know if you've uploaded more content (YouTube or Twitter) if I check manually!",2020-02-04 11:32:54+00:00,Kimkaytan,0,0.0,0.0,Neutral
8893,"Please don't give up, don't become despondent. The work your doing is important, and very much appreciated. Thank you.",2020-02-04 10:57:52+00:00,Kimkaytan,0,0.0,0.9,Positive
8894,"Both the institutions have agreed to the development of collaborative research and educational projects; organise joint academic and scientific activities, exchange of research, teaching, technical and administrative staff; exchange of students and PhD candidate.",2020-02-04 10:29:07+00:00,iitdelhi,3,1.0,0.2732,Positive
8895,"The MoU was signed by Prof. Arne. O. Smalås, Dean, Faculty of Natural Sciences and Technology, UiT The Arctic University of Norway and Prof. Sanjeev Sanghi, Dean, Alumni Affairs & International Programmes, IIT Delhi. ",2020-02-04 10:29:06+00:00,iitdelhi,6,1.0,0.3612,Positive
8896,"Recognising the mutual benefits to be gained through a cooperative programme promoting scholarly activities and international understanding, IIT Delhi and UiT The Arctic University of Norway signed an MoU on 04th February 2020. ",2020-02-04 10:29:03+00:00,iitdelhi,7,1.0,0.7717,Positive
8897,Thus; Nellaiappar Iam Ever To With Your Best. @UN @ikamalhaasan @vairamuthu @iitmadras @IIM_Trichy @Harvard @Stanford @Yale @UniofOxford @Cambridge_Uni @thatsTamil @news7tamil @News18TamilNadu @sunnewstamil @aufastupdates @ActorMadhavan @nramind @PTTVEnglish @PTTVOnlineNews,2020-02-04 08:24:35+00:00,maduraimi,0,0.0,0.6369,Positive
8898,"Pramod Agrawal, an IAS Officer (1991 batch), took over as Chairman, Coal India (CIL), the world’s largest coal producing company, on and from 1st February 2020. https://m.economictimes.com/industry/indl-goods/svs/metals-mining/new-coal-india-chairmans-priority-is-increasing-competitiveness/articleshow/73847295.cms Pramod Agrawal is an alumnus of @iitbombay (BTech) and @iitdelhi (MTech)",2020-02-04 06:44:00+00:00,aparanjape,0,0.0,0.0,Neutral
8899,"Amb @FrydenlundHans: ""The visiting delegation from #Norway has had fruitful meetings with their Indian counterparts to discuss increased student mobility between Norway #India. #DIKU @NTNUnorway @iitdelhi @iit__mandi @IITJammu @UiTromso 1/2",2020-02-04 06:01:34+00:00,norwayinindia,6,0.0,0.2732,Positive
8900,Why we must mathematics in 12th for iit jam chemistry ??? Because if we good in chemistry and biology in 12th than we are not to eligible for iit jam ??? Why this rule you not changing ??? #iit #iitjam @iitbombay @iitdelhi @IITKanpur @iitroorkee @iitmadras,2020-02-04 05:59:44+00:00,Arpanpatel315,0,0.0,0.594,Positive
8901,"Any hints, in English, what these posts are about?",2020-02-04 05:59:18+00:00,mikelm_LBT,1,0.0,0.0,Neutral
8902,"Anne Line Wold @Kunnskapsdep &amp; Amb @FrydenlundHans witness MoU signings between @iitdelhi @UiTromso , @IITJammu @NTNUnorway and @iit__mandi @NTNUnorway #research #highereducation #Norway #India #Sammensamman",2020-02-04 05:46:56+00:00,norwayinindia,7,0.0,0.0,Neutral
8903,@paniitindia Tech4Bharat Summit is a strategic initiative to review &amp; realign running initiatives and launch new initiatives. More info: http://tech4bharat.paniit.org/ @HRDMinistry @PIB_India @iitbombay @iitmadras @iitdelhi @iitdaa @iiscbangalore @IITKanpur @IITGuwahati @iitroorkee,2020-02-04 05:35:09+00:00,IITKgp,3,0.0,0.0,Neutral
8904,Woodpecker Works. When Sagadasuran Wheel Cart Demon NELLAIAPPAR Had Hastinapuram Aswamedha Yagyam First With In Balaraman And Bharathan And Balaraman Versus Bharathan. #IamToWinWithWhatIOwn @ikamalhaasan @UN @thatsTamil @news7tamil @TamilTheHindu @nytimes @PTI_News,2020-02-04 05:34:29+00:00,maduraimi,1,0.0,0.0,Neutral
8905,"Our Aur Ek, We Will Rang De Basanti Be A Rebel All Over Equator Hahahahaha #IamToWinWithWhatIOwn @ikamalhaasan @UN @thatsTamil @news7tamil @TEDTalks",2020-02-04 05:32:09+00:00,maduraimi,1,0.0,-0.1531,Negative
8906,Kidnap All Cricket Smashing Sixers Over; Simple Einstein #IamToWinWithWhatIOwn @ikamalhaasan @UN @thatsTamil,2020-02-04 05:30:36+00:00,maduraimi,1,0.0,0.0,Neutral
8907,"Nellaiappar, Recurrence Mass #IamToWinWithWhatIOwn @ikamalhaasan @UN @thatsTamil",2020-02-04 05:18:59+00:00,maduraimi,1,0.0,0.0,Neutral
8908,"From All Square Points, Multiple Infinite Sun Rays Diagonal Varagur Venkatesa Perumal Butter Palanquin. Occurrence Renunciation Palani, Around Nellaiappar Recurrence Mass. #IamToWinWithWhatIOwn @ikamalhaasan @UN @thatsTamil",2020-02-04 05:17:50+00:00,maduraimi,1,0.0,0.0,Neutral
8909,"Yup, We Will",2020-02-04 05:12:30+00:00,maduraimi,1,0.0,0.0,Neutral
8910,"This Vertithanam Song, I Said Fast Edit Or Fast Dance Step; And What, Must Be Fast Dance Steps; Then Said Azhagar Hill; Having Said Azhagar Hill I Watched This Song; And Haha You Know That INTRO STEP, They Are Taking To Sides; Lil Listen To First Steps Too @ikamalhaasan @UN",2020-02-04 05:02:48+00:00,maduraimi,1,0.0,0.4588,Positive
8911,It isn't just that paper that is giving people that idea.,2020-02-04 01:34:55+00:00,TimCart26313608,0,0.0,0.34,Positive
8912,There’s a non-peer reviewed paper from @iitdelhi on social media and #WhatsApp claiming #coronavirus might be an engineered bio weapon.This paper is now withdrawn&amp; shouldn’t have been published without proper review.Plz don’t share unverified information and add to the panic!,2020-02-04 01:25:49+00:00,prateekmathur03,0,0.0,-0.3382,Negative
8913,Religion is private matter why politics on it. Just can’t understand. Main issue is lack of education. @JNUSUofficial @INCIndia @AMUJournal @iitdelhi @IIMAhmedabad,2020-02-04 01:19:24+00:00,goswamisujay,0,0.0,-0.296,Negative
8914,"Interestingly, the paper, in its full text is still available on the @biorxivpreprint website, despite having being withdrawn! ",2020-02-04 01:19:24+00:00,prateekmathur03,0,0.0,0.4574,Positive
8915,"#DMS, #IITDelhi #MBA #Placement 2020. Highest Sal is 28 lac https://campusutra.com/ContentEventPlacements.aspx?id=MarE3968&amp;name=DMS%2C-IIT-Delhi-has-successfully-completed-the-final-placement-for-the-batch-of-2017-19#.XjjGIeh9Ofw.twitter",2020-02-04 01:17:39+00:00,Mishra_Suprakas,0,0.0,0.0,Neutral
8916,"2/2 But the disservice and misinformation might have already crossed the bounds of being corrected as multiple news outlets have carried that item without any added information or disclaimer. Funnily, the website continues to publish such papers, just with a disclaimer now !",2020-02-04 01:15:42+00:00,prateekmathur03,0,0.0,0.2942,Positive
8917,Thanks Dr Schaffner and Dr Michael. I think I was not the only one bothered by it and knowledgeable people did the needful. I checked this evening and that paper has been withdrawn and now the journal comes with a disclaimer. 1/2,2020-02-04 01:13:50+00:00,prateekmathur03,0,0.0,0.1531,Positive
8918,"DMS, #IITDelhi #MBA #Placement 2020. Highest Sal is 28 lac https://campusutra.com/ContentEventPlacements.aspx?id=MarE3968&amp;name=DMS%2C-IIT-Delhi-has-successfully-completed-the-final-placement-for-the-batch-of-2017-19 @DMSIITD",2020-02-04 01:09:30+00:00,Campusutra,0,0.0,0.0,Neutral
8919,"I will be happy to try to signal boost the request, however. I don’t have a ton of followers but o have a lot in that field. Hope it helps.",2020-02-04 00:52:15+00:00,MCBazacoPhD,0,0.0,0.8873,Positive
8920,"Outside of sending letters to the journal asking for immediate retraction, I’m not sure what can be done. I’d share it with people doing good Coronavirus research and maybe they can publicly refute it. It’s awful that it got through and published.",2020-02-04 00:35:27+00:00,MCBazacoPhD,0,0.0,0.0356,Neutral
8921,Ugh. Maybe @MCBazacoPhD has some ideas?,2020-02-03 23:28:51+00:00,bugcounter,0,0.0,-0.4215,Negative
8922,"One golden word that changed my mind was... "" we are family"". And that's the motivation for life.... ",2020-02-03 20:41:47+00:00,banwarime,0,0.0,0.34,Positive
8923,Yep. The conspiracy-prone really ran with this...,2020-02-03 19:24:43+00:00,DrEricStrong,0,0.0,0.296,Positive
8924,ML/AI News : Defenses Emerge to Combat Adversarial AI : Data Scientists.. Web scraping is now legal! : IIT Delhi Startup Creates Buddhi Kit To Make AI Learning A Child’s Play : Top 10 AI Trends for 2020 : Google Top ML Projects January 2020 http://j.mp/36ZoX5n,2020-02-03 17:18:33+00:00,CloudQuant,0,0.0,0.5707,Positive
